fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-09-16T04:50:45,Sin sesión,,,,18,HIRIPRO-01,,33.0,0.0,1.0,-33.457699,-70.630287,41.0,1.0,25.5,29.1,4.0,7.0,7.0,23.0,-33.457699,-70.630287,6.0,0.0
2025-09-16T04:50:48,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457699,-70.630287,42.0,1.0,25.5,29.3,4.0,8.0,8.0,23.0,-33.457699,-70.630287,5.0,0.0
2025-09-16T04:50:51,Sin sesión,,,,18,HIRIPRO-01,,33.0,0.0,1.0,-33.457699,-70.630287,43.0,1.0,25.5,29.1,4.0,8.0,8.0,23.0,-33.457699,-70.630287,6.0,0.0
2025-09-16T04:50:54,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457699,-70.630287,44.0,1.0,25.5,29.1,4.0,8.0,8.0,23.0,-33.457699,-70.630287,6.0,0.0
2025-09-16T04:50:58,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,45.0,1.0,25.5,29.1,3.0,7.0,7.0,23.0,-33.457695,-70.630287,5.0,0.0
2025-09-16T04:51:00,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,46.0,1.0,25.5,29.2,3.0,7.0,7.0,23.0,-33.457695,-70.630287,6.0,0.0
2025-09-16T04:51:03,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,47.0,1.0,25.5,29.0,4.0,7.0,7.0,23.0,-33.457695,-70.630287,9.0,0.0
2025-09-16T04:51:06,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,48.0,1.0,25.5,29.0,3.0,6.0,6.0,23.0,-33.457695,-70.630287,9.0,0.0
2025-09-16T04:51:09,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,49.0,1.0,25.5,29.1,4.0,6.0,6.0,23.0,-33.457695,-70.630287,8.0,0.0
2025-09-16T04:51:12,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,50.0,1.0,25.5,29.2,4.0,6.0,6.0,23.0,-33.457695,-70.630287,8.0,0.0
2025-09-16T04:51:15,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,51.0,1.0,25.5,28.9,3.0,5.0,5.0,23.0,-33.457695,-70.630287,8.0,0.0
2025-09-16T04:51:18,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,52.0,1.0,25.5,28.8,4.0,6.0,6.0,23.0,-33.457695,-70.630287,7.0,0.0
2025-09-16T04:51:21,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,53.0,1.0,25.6,28.9,4.0,7.0,7.0,25.0,-33.457695,-70.630287,8.0,0.0
2025-09-16T04:51:24,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,54.0,1.0,25.5,28.9,3.0,5.0,5.0,25.0,-33.457695,-70.630287,7.0,0.0
2025-09-16T04:51:28,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457695,-70.630287,55.0,1.0,25.6,29.1,4.0,6.0,6.0,25.0,-33.457695,-70.630287,7.0,0.0
2025-09-16T04:51:30,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,56.0,1.0,25.5,29.0,4.0,6.0,6.0,25.0,-33.457695,-70.630287,7.0,0.0
2025-09-16T04:51:33,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,57.0,1.0,25.6,28.7,4.0,6.0,6.0,25.0,-33.457695,-70.630287,7.0,0.0
2025-09-16T04:51:36,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,58.0,1.0,25.5,28.7,3.0,5.0,5.0,25.0,-33.457695,-70.630287,6.0,0.0
2025-09-16T04:51:40,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,59.0,1.0,25.5,29.0,4.0,6.0,6.0,25.0,-33.457695,-70.630287,6.0,0.0
2025-09-16T04:51:42,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457695,-70.630287,60.0,1.0,25.6,28.9,4.0,6.0,6.0,25.0,-33.457695,-70.630287,6.0,0.0
2025-09-16T04:51:45,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,61.0,1.0,25.6,28.9,3.0,5.0,5.0,25.0,-33.457695,-70.630287,5.0,0.0
2025-09-16T04:51:48,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,62.0,1.0,25.6,28.8,3.0,5.0,5.0,25.0,-33.457695,-70.630287,6.0,0.0
2025-09-16T04:51:51,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,63.0,1.0,25.6,28.9,3.0,6.0,6.0,25.0,-33.457695,-70.630287,6.0,0.0
2025-09-16T04:51:54,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,64.0,1.0,25.6,28.8,3.0,6.0,6.0,25.0,-33.457695,-70.630287,5.0,0.0
2025-09-16T04:51:58,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,65.0,1.0,25.6,28.8,3.0,6.0,6.0,25.0,-33.457695,-70.630287,6.0,0.0
2025-09-16T04:52:00,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,66.0,1.0,25.6,28.8,2.0,5.0,5.0,25.0,-33.457695,-70.630287,7.0,0.0
2025-09-16T04:52:03,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457695,-70.630287,67.0,1.0,25.6,28.7,3.0,6.0,6.0,25.0,-33.457695,-70.630287,7.0,0.0
2025-09-16T04:55:18,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457695,-70.63028,1.0,1.0,26.0,28.5,3.0,6.0,6.0,0.0,-33.457695,-70.63028,0.0,0.0
2025-09-16T04:55:21,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457695,-70.63028,2.0,1.0,26.0,28.6,2.0,5.0,5.0,0.0,-33.457695,-70.63028,0.0,0.0
2025-09-16T04:55:24,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457695,-70.63028,3.0,1.0,26.0,28.5,2.0,5.0,5.0,0.0,-33.457695,-70.63028,0.0,0.0
2025-09-16T04:55:27,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457695,-70.63028,4.0,1.0,26.0,28.6,4.0,7.0,7.0,0.0,-33.457695,-70.63028,0.0,0.0
2025-09-16T04:55:35,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457695,-70.63028,5.0,1.0,26.0,28.7,2.0,7.0,7.0,0.0,-33.457695,-70.63028,0.0,0.0
2025-09-16T04:55:38,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457695,-70.63028,6.0,1.0,26.0,28.8,3.0,7.0,7.0,0.0,-33.457695,-70.63028,0.0,0.0
2025-09-16T04:55:41,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457695,-70.63028,7.0,1.0,26.0,28.8,3.0,7.0,7.0,0.0,-33.457695,-70.63028,0.0,0.0
2025-09-16T04:56:37,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457695,-70.63028,8.0,1.0,26.1,28.4,4.0,7.0,7.0,25.0,-33.457695,-70.63028,0.0,0.0
2025-09-16T04:56:41,Sin sesión,,,,18,HIRIPRO-01,,34.0,0.0,1.0,-33.457695,-70.63028,9.0,1.0,26.1,28.4,3.0,5.0,5.0,25.0,-33.457695,-70.63028,0.0,0.0
2025-09-16T04:57:25,Sin sesión,,,,18,HIRIPRO-01,,34.0,0.0,1.0,0.0,0.0,1.0,1.0,26.1,28.3,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T04:57:28,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,0.0,0.0,2.0,1.0,26.0,28.4,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T04:57:31,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,0.0,0.0,3.0,1.0,26.0,28.6,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T04:57:34,Sin sesión,,,,18,HIRIPRO-01,,34.0,0.0,1.0,-33.457802,-70.630318,4.0,1.0,26.1,28.8,3.0,6.0,6.0,0.0,-33.457802,-70.630318,5.0,2.1
2025-09-16T04:57:37,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457687,-70.630287,5.0,1.0,26.1,28.7,3.0,6.0,6.0,0.0,-33.457687,-70.630287,5.0,2.3
2025-09-16T04:57:40,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457634,-70.63028,6.0,1.0,26.1,28.6,3.0,6.0,6.0,0.0,-33.457634,-70.63028,5.0,0.8
2025-09-16T04:57:43,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457607,-70.630287,7.0,1.0,26.1,28.7,4.0,7.0,7.0,0.0,-33.457607,-70.630287,6.0,1.2
2025-09-16T04:57:46,Sin sesión,,,,18,HIRIPRO-01,,34.0,0.0,1.0,-33.457607,-70.630302,8.0,1.0,26.1,28.7,4.0,7.0,7.0,0.0,-33.457607,-70.630302,6.0,0.0
2025-09-16T04:57:49,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457611,-70.630302,9.0,1.0,26.1,28.5,3.0,6.0,6.0,0.0,-33.457611,-70.630302,5.0,0.0
2025-09-16T04:57:52,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457596,-70.630295,10.0,1.0,26.0,28.7,3.0,6.0,6.0,0.0,-33.457596,-70.630295,5.0,0.0
2025-09-16T04:57:55,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457592,-70.630287,11.0,1.0,26.1,28.4,3.0,6.0,6.0,0.0,-33.457592,-70.630287,5.0,0.0
2025-09-16T04:57:58,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.457592,-70.630287,12.0,1.0,26.1,28.4,2.0,6.0,6.0,0.0,-33.457592,-70.630287,5.0,0.0
2025-09-16T04:58:08,Sin sesión,,,,18,HIRIPRO-01,,34.0,0.0,1.0,-33.4576,-70.630287,13.0,1.0,26.1,28.4,2.0,6.0,5.0,0.0,-33.4576,-70.630287,4.0,0.0
2025-09-16T04:58:13,Sin sesión,,,,18,HIRIPRO-01,,33.75,0.0,1.0,-33.4576,-70.630264,14.0,1.0,26.0,28.3,2.0,6.0,5.0,0.0,-33.4576,-70.630264,5.0,0.0
2025-09-16T05:00:16,Sin sesión,,,,18,HIRIPRO-01,,34.0,0.0,1.0,-33.457596,-70.630264,1.0,1.0,26.1,28.2,3.0,6.0,6.0,0.0,-33.457596,-70.630264,0.0,0.0
2025-09-16T05:00:19,Sin sesión,,,,18,HIRIPRO-01,,34.0,0.0,1.0,-33.457596,-70.630264,2.0,1.0,26.1,28.1,4.0,7.0,7.0,0.0,-33.457596,-70.630264,0.0,0.0
2025-09-16T05:00:22,Sin sesión,,,,18,HIRIPRO-01,,34.0,0.0,1.0,-33.457596,-70.630264,3.0,1.0,26.1,28.2,3.0,6.0,5.0,0.0,-33.457596,-70.630264,0.0,0.0
2025-09-16T05:00:25,Sin sesión,,,,18,HIRIPRO-01,,34.0,0.0,1.0,-33.457596,-70.630264,4.0,1.0,26.1,28.0,2.0,5.0,5.0,0.0,-33.457596,-70.630264,0.0,0.0
2025-09-16T05:01:09,Sin sesión,,,,18,HIRIPRO-01,,34.0,0.0,1.0,-33.457596,-70.630264,5.0,1.0,26.1,28.0,5.0,8.0,8.0,24.0,-33.457596,-70.630264,0.0,0.0
2025-09-16T05:03:27,Sin sesión,,,,18,HIRIPRO-01,,34.25,0.0,1.0,0.0,0.0,1.0,1.0,26.0,27.8,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:03:31,Sin sesión,,,,18,HIRIPRO-01,,34.0,0.0,1.0,0.0,0.0,2.0,1.0,26.0,28.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:03:38,Sin sesión,,,,18,HIRIPRO-01,,34.25,0.0,1.0,-33.457691,-70.630379,3.0,1.0,26.0,28.0,4.0,7.0,6.0,0.0,-33.457691,-70.630379,4.0,2.5
2025-09-16T05:03:41,Sin sesión,,,,18,HIRIPRO-01,,34.0,0.0,1.0,-33.457649,-70.630363,4.0,1.0,26.0,28.0,4.0,7.0,6.0,0.0,-33.457649,-70.630363,5.0,4.0
2025-09-16T05:03:44,Sin sesión,,,,18,HIRIPRO-01,,34.0,0.0,1.0,-33.457649,-70.630371,5.0,1.0,26.0,28.1,4.0,7.0,6.0,0.0,-33.457649,-70.630371,3.0,0.0
2025-09-16T05:03:47,Sin sesión,,,,18,HIRIPRO-01,,34.0,0.0,1.0,-33.457664,-70.630356,6.0,1.0,26.0,28.0,4.0,7.0,7.0,0.0,-33.457664,-70.630356,3.0,2.0
2025-09-16T05:16:41,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457615,-70.630409,7.0,1.0,25.3,28.1,4.0,8.0,8.0,24.0,-33.457615,-70.630409,3.0,0.0
2025-09-16T05:16:44,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457615,-70.630409,8.0,1.0,25.3,28.3,4.0,8.0,8.0,24.0,-33.457615,-70.630409,3.0,0.0
2025-09-16T05:16:47,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457615,-70.630409,9.0,1.0,25.3,28.3,3.0,8.0,7.0,24.0,-33.457615,-70.630409,4.0,0.0
2025-09-16T05:19:31,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,0.0,0.0,1.0,1.0,25.3,28.5,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:19:37,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,0.0,0.0,2.0,1.0,25.3,28.7,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:19:40,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,3.0,1.0,25.3,28.8,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:26:33,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,1.0,1.0,25.3,28.4,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:26:36,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,0.0,0.0,2.0,1.0,25.3,28.5,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:26:39,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,3.0,1.0,25.3,28.6,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:26:43,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,0.0,0.0,4.0,1.0,25.3,28.5,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:26:46,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,0.0,0.0,5.0,1.0,25.3,28.7,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:27:02,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,6.0,1.0,25.3,29.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:27:05,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,7.0,1.0,25.3,29.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:27:08,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,0.0,0.0,8.0,1.0,25.3,29.3,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:27:11,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,0.0,0.0,9.0,1.0,25.3,29.4,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:27:14,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,10.0,1.0,25.3,29.3,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
2025-09-16T05:28:15,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,11.0,1.0,25.2,28.9,4.0,7.0,7.0,23.0,0.0,0.0,0.0,0.0
2025-09-16T05:28:17,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,12.0,1.0,25.3,29.1,4.0,6.0,6.0,23.0,0.0,0.0,0.0,0.0
2025-09-16T05:28:20,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,13.0,1.0,25.3,29.1,4.0,6.0,6.0,23.0,0.0,0.0,0.0,0.0
2025-09-16T05:28:23,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,0.0,0.0,14.0,1.0,25.3,29.3,5.0,6.0,6.0,23.0,0.0,0.0,0.0,0.0
2025-09-16T05:28:26,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,15.0,1.0,25.3,29.4,4.0,6.0,6.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:28:29,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,16.0,1.0,25.3,29.5,3.0,4.0,4.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:28:32,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,17.0,1.0,25.3,29.6,3.0,4.0,4.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:28:36,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,18.0,1.0,25.3,30.0,4.0,5.0,5.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:28:39,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,19.0,1.0,25.3,29.5,4.0,6.0,6.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:28:42,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,20.0,1.0,25.2,29.5,3.0,5.0,5.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:28:45,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,21.0,1.0,25.3,29.4,3.0,5.0,5.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:28:51,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,22.0,1.0,25.3,29.3,4.0,7.0,7.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:28:54,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,23.0,1.0,25.3,29.1,4.0,7.0,7.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:28:57,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,24.0,1.0,25.3,29.1,3.0,6.0,6.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:00,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,25.0,1.0,25.3,29.1,3.0,6.0,6.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:03,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,26.0,1.0,25.3,28.9,3.0,5.0,5.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:06,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,27.0,1.0,25.3,28.9,4.0,6.0,6.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:09,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,28.0,1.0,25.3,29.0,4.0,6.0,6.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:12,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,29.0,1.0,25.3,29.0,4.0,7.0,7.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:15,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,30.0,1.0,25.3,28.9,3.0,6.0,6.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:18,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,31.0,1.0,25.3,28.7,3.0,6.0,6.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:21,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,32.0,1.0,25.3,28.8,4.0,7.0,7.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:24,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,33.0,1.0,25.3,28.8,3.0,6.0,6.0,26.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:27,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,34.0,1.0,25.3,28.8,4.0,7.0,7.0,20.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:30,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,35.0,1.0,25.3,28.9,4.0,7.0,7.0,20.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:33,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,36.0,1.0,25.3,28.9,3.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:36,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,37.0,1.0,25.3,28.7,3.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:39,Sin sesión,,,,18,HIRIPRO-01,,"0.0, 33.5","0.0, 0.0","1.0, 1.0","0.0, 0.0","0.0, 0.0","1.0, 38.0","1.0, 1.0","23.25, 25.3","0.0, 28.8","7.0, 3.0","11.0, 6.0","9.0, 6.0","24.0, 20.0","0.0, 0.0","0.0, 0.0","0.0, 0.0","0.0, 0.0"
2025-09-16T05:29:40,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,2.0,1.0,23.25,0.0,7.0,11.0,9.0,24.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:42,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,39.0,1.0,25.3,28.8,4.0,7.0,7.0,20.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:43,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,3.0,1.0,23.5,0.0,6.0,12.0,9.0,24.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:45,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,40.0,1.0,25.3,28.7,4.0,7.0,7.0,20.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:46,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,4.0,1.0,23.25,0.0,6.0,11.0,9.0,24.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:48,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,41.0,1.0,25.3,28.7,4.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:49,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,5.0,1.0,23.5,0.0,6.0,11.0,9.0,24.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:51,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,0.0,0.0,42.0,1.0,25.3,28.6,4.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:52,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,6.0,1.0,23.5,0.0,6.0,11.0,9.0,24.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:55,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,7.0,1.0,23.5,0.0,6.0,11.0,9.0,24.0,0.0,0.0,0.0,0.0
2025-09-16T05:29:58,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,8.0,1.0,23.5,0.0,6.0,11.0,11.0,24.0,0.0,0.0,0.0,0.0
2025-09-16T05:30:01,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,9.0,1.0,23.5,0.0,6.0,11.0,11.0,24.0,0.0,0.0,0.0,0.0
2025-09-16T05:30:04,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,10.0,1.0,23.5,0.0,6.0,12.0,12.0,24.0,0.0,0.0,0.0,0.0
2025-09-16T05:30:07,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,11.0,1.0,23.5,0.0,6.0,12.0,11.0,24.0,0.0,0.0,0.0,0.0
2025-09-16T05:30:10,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,12.0,1.0,23.75,0.0,6.0,12.0,11.0,30.0,0.0,0.0,0.0,0.0
2025-09-16T05:30:13,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,13.0,1.0,23.5,0.0,6.0,12.0,11.0,30.0,0.0,0.0,0.0,0.0
2025-09-16T05:30:16,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,14.0,1.0,23.75,0.0,6.0,13.0,11.0,24.0,0.0,0.0,0.0,0.0
2025-09-16T05:30:19,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,15.0,1.0,23.75,0.0,6.0,13.0,11.0,24.0,0.0,0.0,0.0,0.0
2025-09-16T05:30:22,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,16.0,1.0,23.75,0.0,6.0,12.0,9.0,24.0,0.0,0.0,0.0,0.0
2025-09-16T05:30:25,Sin sesión,,,,18,HIRIPRO-01,,0.0,0.0,1.0,0.0,0.0,17.0,1.0,23.75,0.0,5.0,11.0,8.0,24.0,0.0,0.0,0.0,0.0
